ID=    1, predicted=         8, true=         8, accuracy=1.00
ID= 1775, predicted=         2, true=         2, accuracy=1.00
ID= 1776, predicted=         2, true=         2, accuracy=1.00
ID= 1777, predicted=         0, true=         0, accuracy=1.00
ID= 1778, predicted=         8, true=         8, accuracy=1.00
ID= 1779, predicted=         1, true=         1, accuracy=1.00
ID= 1780, predicted=         9, true=         9, accuracy=1.00
ID= 1781, predicted=         1, true=         1, accuracy=1.00
ID= 1782, predicted=         4, true=         4, accuracy=1.00
ID= 1783, predicted=         5, true=         5, accuracy=1.00
ID= 1784, predicted=         0, true=         0, accuracy=1.00
ID= 1785, predicted=         6, true=         6, accuracy=1.00
ID= 1786, predicted=         6, true=         7, accuracy=0.00
ID= 1787, predicted=         5, true=         5, accuracy=1.00
ID= 1788, predicted=         4, true=         4, accuracy=1.00
ID= 1789, predicted=         3, true=         3, accuracy=1.00
ID= 1790, predicted=         9, true=         9, accuracy=1.00
ID= 1791, predicted=         8, true=         8, accuracy=1.00
ID= 1792, predicted=         1, true=         1, accuracy=1.00
ID= 1793, predicted=         3, true=         3, accuracy=1.00
ID= 1794, predicted=         1, true=         1, accuracy=1.00
ID= 1795, predicted=         6, true=         6, accuracy=1.00
ID= 1796, predicted=         7, true=         7, accuracy=1.00
ID= 1797, predicted=         6, true=         6, accuracy=1.00
ID= 1798, predicted=         7, true=         7, accuracy=1.00
ID= 1799, predicted=         7, true=         7, accuracy=1.00
ID= 1800, predicted=         4, true=         4, accuracy=1.00
ID= 1801, predicted=         0, true=         0, accuracy=1.00
ID= 1802, predicted=         6, true=         6, accuracy=1.00
ID= 1803, predicted=         6, true=         6, accuracy=1.00
ID= 1804, predicted=         5, true=         5, accuracy=1.00
ID= 1805, predicted=         7, true=         7, accuracy=1.00
ID= 1806, predicted=         4, true=         4, accuracy=1.00
ID= 1807, predicted=         7, true=         7, accuracy=1.00
ID= 1808, predicted=         5, true=         5, accuracy=1.00
ID= 1809, predicted=         7, true=         7, accuracy=1.00
ID= 1810, predicted=         1, true=         1, accuracy=1.00
ID= 1811, predicted=         8, true=         8, accuracy=1.00
ID= 1812, predicted=         6, true=         6, accuracy=1.00
ID= 1813, predicted=         0, true=         0, accuracy=1.00
ID= 1814, predicted=         4, true=         4, accuracy=1.00
ID= 1815, predicted=         2, true=         2, accuracy=1.00
ID= 1816, predicted=         3, true=         3, accuracy=1.00
ID= 1817, predicted=         1, true=         1, accuracy=1.00
ID= 1818, predicted=         2, true=         1, accuracy=0.00
ID= 1819, predicted=         2, true=         2, accuracy=1.00
ID= 1820, predicted=         4, true=         4, accuracy=1.00
ID= 1821, predicted=         9, true=         9, accuracy=1.00
ID= 1822, predicted=         0, true=         0, accuracy=1.00
ID= 1823, predicted=         8, true=         8, accuracy=1.00
ID= 1824, predicted=         0, true=         0, accuracy=1.00
ID= 1825, predicted=         6, true=         6, accuracy=1.00
ID= 1826, predicted=         1, true=         1, accuracy=1.00
ID= 1827, predicted=         0, true=         0, accuracy=1.00
ID= 1828, predicted=         2, true=         2, accuracy=1.00
ID= 1829, predicted=         5, true=         5, accuracy=1.00
ID= 1830, predicted=         5, true=         5, accuracy=1.00
ID= 1831, predicted=         4, true=         4, accuracy=1.00
ID= 1832, predicted=         8, true=         8, accuracy=1.00
ID= 1833, predicted=         7, true=         7, accuracy=1.00
ID= 1834, predicted=         5, true=         5, accuracy=1.00
ID= 1835, predicted=         5, true=         5, accuracy=1.00
ID= 1836, predicted=         2, true=         2, accuracy=1.00
ID= 1837, predicted=         0, true=         0, accuracy=1.00
ID= 1838, predicted=         0, true=         0, accuracy=1.00
ID= 1839, predicted=         4, true=         4, accuracy=1.00
ID= 1840, predicted=         3, true=         3, accuracy=1.00
ID= 1841, predicted=         6, true=         6, accuracy=1.00
ID= 1842, predicted=         0, true=         0, accuracy=1.00
ID= 1843, predicted=         4, true=         4, accuracy=1.00
ID= 1844, predicted=         8, true=         8, accuracy=1.00
ID= 1845, predicted=         9, true=         9, accuracy=1.00
ID= 1846, predicted=         7, true=         7, accuracy=1.00
ID= 1847, predicted=         3, true=         3, accuracy=1.00
ID= 1848, predicted=         0, true=         0, accuracy=1.00
ID= 1849, predicted=         8, true=         8, accuracy=1.00
ID= 1850, predicted=         1, true=         1, accuracy=1.00
ID= 1851, predicted=         1, true=         1, accuracy=1.00
ID= 1852, predicted=         8, true=         8, accuracy=1.00
ID= 1853, predicted=         3, true=         3, accuracy=1.00
ID= 1854, predicted=         5, true=         5, accuracy=1.00
ID= 1855, predicted=         1, true=         1, accuracy=1.00
ID= 1856, predicted=         8, true=         8, accuracy=1.00
ID= 1857, predicted=         2, true=         2, accuracy=1.00
ID= 1858, predicted=         7, true=         7, accuracy=1.00
ID= 1859, predicted=         0, true=         0, accuracy=1.00
ID= 1860, predicted=         4, true=         4, accuracy=1.00
ID= 1861, predicted=         1, true=         1, accuracy=1.00
ID= 1862, predicted=         3, true=         3, accuracy=1.00
ID= 1863, predicted=         9, true=         9, accuracy=1.00
ID= 1864, predicted=         3, true=         3, accuracy=1.00
ID= 1865, predicted=         3, true=         3, accuracy=1.00
ID= 1866, predicted=         7, true=         7, accuracy=1.00
ID= 1867, predicted=         7, true=         7, accuracy=1.00
ID= 1868, predicted=         6, true=         6, accuracy=1.00
ID= 1869, predicted=         6, true=         6, accuracy=1.00
ID= 1870, predicted=         3, true=         3, accuracy=1.00
ID= 1871, predicted=         7, true=         7, accuracy=1.00
ID= 1872, predicted=         5, true=         5, accuracy=1.00
ID= 1873, predicted=         8, true=         8, accuracy=1.00
ID= 1874, predicted=         4, true=         4, accuracy=1.00
ID= 1875, predicted=         4, true=         4, accuracy=1.00
ID= 1876, predicted=         9, true=         9, accuracy=1.00
ID= 1877, predicted=         1, true=         1, accuracy=1.00
ID= 1878, predicted=         4, true=         4, accuracy=1.00
ID= 1879, predicted=         6, true=         6, accuracy=1.00
ID= 1880, predicted=         5, true=         5, accuracy=1.00
ID= 1881, predicted=         8, true=         8, accuracy=1.00
ID= 1882, predicted=         2, true=         2, accuracy=1.00
ID= 1883, predicted=         6, true=         6, accuracy=1.00
ID= 1884, predicted=         5, true=         5, accuracy=1.00
ID= 1885, predicted=         9, true=         9, accuracy=1.00
ID= 1886, predicted=         1, true=         1, accuracy=1.00
ID= 1887, predicted=         5, true=         5, accuracy=1.00
ID= 1888, predicted=         7, true=         7, accuracy=1.00
ID= 1889, predicted=         1, true=         1, accuracy=1.00
ID= 1890, predicted=         6, true=         6, accuracy=1.00
ID= 1891, predicted=         9, true=         9, accuracy=1.00
ID= 1892, predicted=         4, true=         4, accuracy=1.00
ID= 1893, predicted=         4, true=         4, accuracy=1.00
ID= 1894, predicted=         0, true=         0, accuracy=1.00
ID= 1895, predicted=         9, true=         9, accuracy=1.00
ID= 1896, predicted=         2, true=         2, accuracy=1.00
ID= 1897, predicted=         9, true=         5, accuracy=0.00
ID= 1898, predicted=         6, true=         6, accuracy=1.00
ID= 1899, predicted=         7, true=         7, accuracy=1.00
ID= 1900, predicted=         0, true=         0, accuracy=1.00
ID= 1901, predicted=         8, true=         0, accuracy=0.00
ID= 1902, predicted=         3, true=         3, accuracy=1.00
ID= 1903, predicted=         4, true=         4, accuracy=1.00
ID= 1904, predicted=         5, true=         5, accuracy=1.00
ID= 1905, predicted=         9, true=         0, accuracy=0.00
ID= 1906, predicted=         1, true=         1, accuracy=1.00
ID= 1907, predicted=         6, true=         6, accuracy=1.00
ID= 1908, predicted=         3, true=         3, accuracy=1.00
ID= 1909, predicted=         2, true=         2, accuracy=1.00
ID= 1910, predicted=         3, true=         3, accuracy=1.00
ID= 1911, predicted=         8, true=         8, accuracy=1.00
ID= 1912, predicted=         8, true=         8, accuracy=1.00
ID= 1913, predicted=         0, true=         0, accuracy=1.00
ID= 1914, predicted=         5, true=         5, accuracy=1.00
ID= 1915, predicted=         3, true=         3, accuracy=1.00
ID= 1916, predicted=         5, true=         5, accuracy=1.00
ID= 1917, predicted=         4, true=         4, accuracy=1.00
ID= 1918, predicted=         6, true=         6, accuracy=1.00
ID= 1919, predicted=         7, true=         7, accuracy=1.00
ID= 1920, predicted=         9, true=         9, accuracy=1.00
ID= 1921, predicted=         1, true=         1, accuracy=1.00
ID= 1922, predicted=         2, true=         1, accuracy=0.00
ID= 1923, predicted=         8, true=         8, accuracy=1.00
ID= 1924, predicted=         2, true=         2, accuracy=1.00
ID= 1925, predicted=         4, true=         4, accuracy=1.00
ID= 1926, predicted=         3, true=         5, accuracy=0.00
ID= 1927, predicted=         0, true=         0, accuracy=1.00
ID= 1928, predicted=         1, true=         1, accuracy=1.00
ID= 1929, predicted=         3, true=         3, accuracy=1.00
ID= 1930, predicted=         6, true=         6, accuracy=1.00
ID= 1931, predicted=         2, true=         2, accuracy=1.00
ID= 1932, predicted=         2, true=         2, accuracy=1.00
ID= 1933, predicted=         7, true=         7, accuracy=1.00
ID= 1934, predicted=         6, true=         4, accuracy=0.00
ID= 1935, predicted=         1, true=         1, accuracy=1.00
ID= 1936, predicted=         2, true=         2, accuracy=1.00
ID= 1937, predicted=         6, true=         6, accuracy=1.00
ID= 1938, predicted=         3, true=         3, accuracy=1.00
ID= 1939, predicted=         2, true=         2, accuracy=1.00
ID= 1940, predicted=         3, true=         3, accuracy=1.00
ID= 1941, predicted=         1, true=         7, accuracy=0.00
ID= 1942, predicted=         8, true=         8, accuracy=1.00
ID= 1943, predicted=         8, true=         8, accuracy=1.00
ID= 1944, predicted=         4, true=         4, accuracy=1.00
ID= 1945, predicted=         7, true=         7, accuracy=1.00
ID= 1946, predicted=         6, true=         6, accuracy=1.00
ID= 1947, predicted=         1, true=         1, accuracy=1.00
ID= 1948, predicted=         4, true=         4, accuracy=1.00
ID= 1949, predicted=         0, true=         0, accuracy=1.00
ID= 1950, predicted=         9, true=         0, accuracy=0.00
ID= 1951, predicted=         1, true=         1, accuracy=1.00
ID= 1952, predicted=         0, true=         0, accuracy=1.00
ID= 1953, predicted=         2, true=         2, accuracy=1.00
ID= 1954, predicted=         3, true=         3, accuracy=1.00
ID= 1955, predicted=         7, true=         7, accuracy=1.00
ID= 1956, predicted=         3, true=         3, accuracy=1.00
ID= 1957, predicted=         9, true=         9, accuracy=1.00
ID= 1958, predicted=         5, true=         9, accuracy=0.00
ID= 1959, predicted=         1, true=         1, accuracy=1.00
ID= 1960, predicted=         3, true=         3, accuracy=1.00
ID= 1961, predicted=         3, true=         3, accuracy=1.00
ID= 1962, predicted=         2, true=         2, accuracy=1.00
ID= 1963, predicted=         6, true=         6, accuracy=1.00
ID= 1964, predicted=         9, true=         0, accuracy=0.00
ID= 1965, predicted=         2, true=         2, accuracy=1.00
ID= 1966, predicted=         4, true=         4, accuracy=1.00
ID= 1967, predicted=         1, true=         1, accuracy=1.00
ID= 1968, predicted=         0, true=         0, accuracy=1.00
ID= 1969, predicted=         8, true=         8, accuracy=1.00
ID= 1970, predicted=         5, true=         5, accuracy=1.00
ID= 1971, predicted=         4, true=         4, accuracy=1.00
ID= 1972, predicted=         5, true=         5, accuracy=1.00
ID= 1973, predicted=         4, true=         4, accuracy=1.00
ID= 1974, predicted=         4, true=         4, accuracy=1.00
ID= 1975, predicted=         5, true=         5, accuracy=1.00
ID= 1976, predicted=         9, true=         9, accuracy=1.00
ID= 1977, predicted=         4, true=         4, accuracy=1.00
ID= 1978, predicted=         0, true=         0, accuracy=1.00
ID= 1979, predicted=         4, true=         4, accuracy=1.00
ID= 1980, predicted=         5, true=         5, accuracy=1.00
ID= 1981, predicted=         9, true=         9, accuracy=1.00
ID= 1982, predicted=         0, true=         0, accuracy=1.00
ID= 1983, predicted=         6, true=         6, accuracy=1.00
ID= 1984, predicted=         5, true=         5, accuracy=1.00
ID= 1985, predicted=         6, true=         6, accuracy=1.00
ID= 1986, predicted=         8, true=         8, accuracy=1.00
ID= 1987, predicted=         0, true=         0, accuracy=1.00
ID= 1988, predicted=         6, true=         6, accuracy=1.00
ID= 1989, predicted=         7, true=         7, accuracy=1.00
ID= 1990, predicted=         6, true=         6, accuracy=1.00
ID= 1991, predicted=         0, true=         0, accuracy=1.00
ID= 1992, predicted=         6, true=         6, accuracy=1.00
ID= 1993, predicted=         7, true=         7, accuracy=1.00
ID= 1994, predicted=         8, true=         8, accuracy=1.00
ID= 1995, predicted=         4, true=         4, accuracy=1.00
ID= 1996, predicted=         5, true=         5, accuracy=1.00
ID= 1997, predicted=         9, true=         9, accuracy=1.00
ID= 1998, predicted=         4, true=         4, accuracy=1.00
ID= 1999, predicted=         6, true=         6, accuracy=1.00
ID= 2000, predicted=         0, true=         0, accuracy=1.00
ID= 2001, predicted=         6, true=         6, accuracy=1.00
ID= 2002, predicted=         9, true=         9, accuracy=1.00
ID= 2003, predicted=         9, true=         9, accuracy=1.00
ID= 2004, predicted=         5, true=         5, accuracy=1.00
ID= 2005, predicted=         9, true=         9, accuracy=1.00
ID= 2006, predicted=         2, true=         2, accuracy=1.00
ID= 2007, predicted=         7, true=         7, accuracy=1.00
ID= 2008, predicted=         9, true=         9, accuracy=1.00
ID= 2009, predicted=         2, true=         2, accuracy=1.00
ID= 2010, predicted=         8, true=         8, accuracy=1.00
ID= 2011, predicted=         2, true=         2, accuracy=1.00
ID= 2012, predicted=         5, true=         5, accuracy=1.00
ID= 2013, predicted=         1, true=         1, accuracy=1.00
ID= 2014, predicted=         6, true=         6, accuracy=1.00
ID= 2015, predicted=         3, true=         5, accuracy=0.00
ID= 2016, predicted=         2, true=         2, accuracy=1.00
ID= 2017, predicted=         9, true=         9, accuracy=1.00
ID= 2018, predicted=         1, true=         2, accuracy=0.00
ID= 2019, predicted=         0, true=         0, accuracy=1.00
ID= 2020, predicted=         8, true=         8, accuracy=1.00
ID= 2021, predicted=         9, true=         9, accuracy=1.00
ID= 2022, predicted=         0, true=         0, accuracy=1.00
ID= 2023, predicted=         5, true=         5, accuracy=1.00
ID= 2024, predicted=         3, true=         3, accuracy=1.00
ID= 2025, predicted=         2, true=         2, accuracy=1.00
ID= 2026, predicted=         3, true=         3, accuracy=1.00
ID= 2027, predicted=         2, true=         2, accuracy=1.00
ID= 2028, predicted=         2, true=         2, accuracy=1.00
ID= 2029, predicted=         0, true=         0, accuracy=1.00
ID= 2030, predicted=         3, true=         3, accuracy=1.00
ID= 2031, predicted=         5, true=         5, accuracy=1.00
ID= 2032, predicted=         1, true=         1, accuracy=1.00
ID= 2033, predicted=         0, true=         0, accuracy=1.00
ID= 2034, predicted=         5, true=         5, accuracy=1.00
ID= 2035, predicted=         4, true=         4, accuracy=1.00
ID= 2036, predicted=         8, true=         8, accuracy=1.00
ID= 2037, predicted=         2, true=         2, accuracy=1.00
ID= 2038, predicted=         1, true=         1, accuracy=1.00
ID= 2039, predicted=         3, true=         3, accuracy=1.00
ID= 2040, predicted=         9, true=         9, accuracy=1.00
ID= 2041, predicted=         4, true=         4, accuracy=1.00
ID= 2042, predicted=         0, true=         0, accuracy=1.00
ID= 2043, predicted=         7, true=         7, accuracy=1.00
ID= 2044, predicted=         1, true=         1, accuracy=1.00
ID= 2045, predicted=         7, true=         7, accuracy=1.00
ID= 2046, predicted=         9, true=         9, accuracy=1.00
ID= 2047, predicted=         9, true=         9, accuracy=1.00
ID= 2048, predicted=         4, true=         4, accuracy=1.00
ID= 2049, predicted=         8, true=         8, accuracy=1.00
ID= 2050, predicted=         6, true=         6, accuracy=1.00
ID= 2051, predicted=         5, true=         5, accuracy=1.00
ID= 2052, predicted=         5, true=         5, accuracy=1.00
ID= 2053, predicted=         6, true=         6, accuracy=1.00
ID= 2054, predicted=         3, true=         3, accuracy=1.00
ID= 2055, predicted=         9, true=         9, accuracy=1.00
ID= 2056, predicted=         7, true=         7, accuracy=1.00
ID= 2057, predicted=         0, true=         0, accuracy=1.00
ID= 2058, predicted=         2, true=         2, accuracy=1.00
ID= 2059, predicted=         3, true=         3, accuracy=1.00
ID= 2060, predicted=         4, true=         4, accuracy=1.00
ID= 2061, predicted=         3, true=         3, accuracy=1.00
ID= 2062, predicted=         0, true=         0, accuracy=1.00
ID= 2063, predicted=         4, true=         4, accuracy=1.00
ID= 2064, predicted=         1, true=         1, accuracy=1.00
ID= 2065, predicted=         6, true=         6, accuracy=1.00
ID= 2066, predicted=         8, true=         8, accuracy=1.00
ID= 2067, predicted=         6, true=         6, accuracy=1.00
ID= 2068, predicted=         6, true=         6, accuracy=1.00
ID= 2069, predicted=         3, true=         3, accuracy=1.00
ID= 2070, predicted=         6, true=         6, accuracy=1.00
ID= 2071, predicted=         0, true=         0, accuracy=1.00
ID= 2072, predicted=         5, true=         5, accuracy=1.00
ID= 2073, predicted=         9, true=         9, accuracy=1.00
ID= 2074, predicted=         6, true=         6, accuracy=1.00
ID= 2075, predicted=         3, true=         3, accuracy=1.00
ID= 2076, predicted=         7, true=         7, accuracy=1.00
ID= 2077, predicted=         9, true=         9, accuracy=1.00
ID= 2078, predicted=         3, true=         3, accuracy=1.00
ID= 2079, predicted=         5, true=         5, accuracy=1.00
ID= 2080, predicted=         8, true=         8, accuracy=1.00
ID= 2081, predicted=         2, true=         2, accuracy=1.00
ID= 2082, predicted=         4, true=         4, accuracy=1.00
ID= 2083, predicted=         6, true=         6, accuracy=1.00
ID= 2084, predicted=         3, true=         3, accuracy=1.00
ID= 2085, predicted=         6, true=         6, accuracy=1.00
ID= 2086, predicted=         5, true=         5, accuracy=1.00
ID= 2087, predicted=         4, true=         4, accuracy=1.00
ID= 2088, predicted=         7, true=         7, accuracy=1.00
ID= 2089, predicted=         1, true=         1, accuracy=1.00
ID= 2090, predicted=         9, true=         9, accuracy=1.00
ID= 2091, predicted=         3, true=         3, accuracy=1.00
ID= 2092, predicted=         6, true=         6, accuracy=1.00
ID= 2093, predicted=         4, true=         4, accuracy=1.00
ID= 2094, predicted=         7, true=         7, accuracy=1.00
ID= 2095, predicted=         4, true=         4, accuracy=1.00
ID= 2096, predicted=         8, true=         8, accuracy=1.00
ID= 2097, predicted=         0, true=         0, accuracy=1.00
ID= 2098, predicted=         4, true=         4, accuracy=1.00
ID= 2099, predicted=         9, true=         9, accuracy=1.00
ID= 2100, predicted=         5, true=         5, accuracy=1.00
ID= 2101, predicted=         5, true=         5, accuracy=1.00
ID= 2102, predicted=         9, true=         9, accuracy=1.00
ID= 2103, predicted=         5, true=         5, accuracy=1.00
ID= 2104, predicted=         6, true=         6, accuracy=1.00
ID= 2105, predicted=         0, true=         0, accuracy=1.00
ID= 2106, predicted=         3, true=         3, accuracy=1.00
ID= 2107, predicted=         7, true=         1, accuracy=0.00
ID= 2108, predicted=         4, true=         4, accuracy=1.00
ID= 2109, predicted=         4, true=         4, accuracy=1.00
ID= 2110, predicted=         1, true=         1, accuracy=1.00
ID= 2111, predicted=         9, true=         9, accuracy=1.00
ID= 2112, predicted=         2, true=         2, accuracy=1.00
ID= 2113, predicted=         1, true=         7, accuracy=0.00
ID= 2114, predicted=         5, true=         5, accuracy=1.00
ID= 2115, predicted=         5, true=         5, accuracy=1.00
ID= 2116, predicted=         6, true=         6, accuracy=1.00
ID= 2117, predicted=         7, true=         7, accuracy=1.00
ID= 2118, predicted=         7, true=         7, accuracy=1.00
ID= 2119, predicted=         5, true=         5, accuracy=1.00
ID= 2120, predicted=         8, true=         8, accuracy=1.00
ID= 2121, predicted=         7, true=         7, accuracy=1.00
ID= 2122, predicted=         7, true=         7, accuracy=1.00
ID= 2123, predicted=         3, true=         3, accuracy=1.00
ID= 2124, predicted=         7, true=         7, accuracy=1.00
ID= 2125, predicted=         4, true=         4, accuracy=1.00
ID= 2126, predicted=         9, true=         9, accuracy=1.00
ID= 2127, predicted=         4, true=         4, accuracy=1.00
ID= 2128, predicted=         7, true=         7, accuracy=1.00
ID= 2129, predicted=         8, true=         8, accuracy=1.00
ID= 2130, predicted=         5, true=         5, accuracy=1.00
ID= 2131, predicted=         1, true=         1, accuracy=1.00
ID= 2132, predicted=         3, true=         3, accuracy=1.00
ID= 2133, predicted=         5, true=         5, accuracy=1.00
ID= 2134, predicted=         3, true=         3, accuracy=1.00
ID= 2135, predicted=         3, true=         3, accuracy=1.00
ID= 2136, predicted=         0, true=         0, accuracy=1.00
ID= 2137, predicted=         6, true=         6, accuracy=1.00
ID= 2138, predicted=         2, true=         2, accuracy=1.00
ID= 2139, predicted=         4, true=         4, accuracy=1.00
ID= 2140, predicted=         4, true=         4, accuracy=1.00
ID= 2141, predicted=         5, true=         5, accuracy=1.00
ID= 2142, predicted=         4, true=         4, accuracy=1.00
ID= 2143, predicted=         0, true=         0, accuracy=1.00
ID= 2144, predicted=         9, true=         9, accuracy=1.00
ID= 2145, predicted=         1, true=         1, accuracy=1.00
ID= 2146, predicted=         3, true=         3, accuracy=1.00
ID= 2147, predicted=         5, true=         5, accuracy=1.00
ID= 2148, predicted=         8, true=         8, accuracy=1.00
ID= 2149, predicted=         0, true=         0, accuracy=1.00
ID= 2150, predicted=         3, true=         3, accuracy=1.00
ID= 2151, predicted=         4, true=         4, accuracy=1.00
ID= 2152, predicted=         5, true=         5, accuracy=1.00
ID= 2153, predicted=         2, true=         2, accuracy=1.00
ID= 2154, predicted=         1, true=         1, accuracy=1.00
ID= 2155, predicted=         2, true=         2, accuracy=1.00
ID= 2156, predicted=         5, true=         5, accuracy=1.00
ID= 2157, predicted=         6, true=         6, accuracy=1.00
ID= 2158, predicted=         8, true=         8, accuracy=1.00
ID= 2159, predicted=         7, true=         7, accuracy=1.00
ID= 2160, predicted=         3, true=         3, accuracy=1.00
ID= 2161, predicted=         0, true=         0, accuracy=1.00
ID= 2162, predicted=         1, true=         1, accuracy=1.00
ID= 2163, predicted=         8, true=         8, accuracy=1.00
ID= 2164, predicted=         2, true=         2, accuracy=1.00
ID= 2165, predicted=         7, true=         7, accuracy=1.00
ID= 2166, predicted=         2, true=         2, accuracy=1.00
ID= 2167, predicted=         7, true=         7, accuracy=1.00
ID= 2168, predicted=         4, true=         4, accuracy=1.00
ID= 2169, predicted=         7, true=         7, accuracy=1.00
ID= 2170, predicted=         4, true=         4, accuracy=1.00
ID= 2171, predicted=         4, true=         4, accuracy=1.00
ID= 2172, predicted=         6, true=         6, accuracy=1.00
ID= 2173, predicted=         4, true=         4, accuracy=1.00
ID= 2174, predicted=         2, true=         2, accuracy=1.00
ID= 2175, predicted=         7, true=         7, accuracy=1.00
ID= 2176, predicted=         8, true=         9, accuracy=0.00
ID= 2177, predicted=         9, true=         5, accuracy=0.00
ID= 2178, predicted=         0, true=         0, accuracy=1.00
ID= 2179, predicted=         3, true=         3, accuracy=1.00
ID= 2180, predicted=         7, true=         7, accuracy=1.00
ID= 2181, predicted=         2, true=         2, accuracy=1.00
ID= 2182, predicted=         0, true=         0, accuracy=1.00
ID= 2183, predicted=         8, true=         8, accuracy=1.00
ID= 2184, predicted=         3, true=         3, accuracy=1.00
ID= 2185, predicted=         8, true=         0, accuracy=0.00
ID= 2186, predicted=         9, true=         9, accuracy=1.00
ID= 2187, predicted=         4, true=         4, accuracy=1.00
ID= 2188, predicted=         7, true=         7, accuracy=1.00
ID= 2189, predicted=         9, true=         9, accuracy=1.00
ID= 2190, predicted=         8, true=         8, accuracy=1.00
ID= 2191, predicted=         5, true=         5, accuracy=1.00
ID= 2192, predicted=         6, true=         6, accuracy=1.00
ID= 2193, predicted=         5, true=         5, accuracy=1.00
ID= 2194, predicted=         9, true=         9, accuracy=1.00
ID= 2195, predicted=         0, true=         0, accuracy=1.00
ID= 2196, predicted=         4, true=         4, accuracy=1.00
ID= 2197, predicted=         8, true=         8, accuracy=1.00
ID= 2198, predicted=         1, true=         1, accuracy=1.00
ID= 2199, predicted=         7, true=         7, accuracy=1.00
ID= 2200, predicted=         7, true=         7, accuracy=1.00
ID= 2201, predicted=         2, true=         2, accuracy=1.00
ID= 2202, predicted=         4, true=         4, accuracy=1.00
ID= 2203, predicted=         1, true=         1, accuracy=1.00
ID= 2204, predicted=         4, true=         4, accuracy=1.00
ID= 2205, predicted=         3, true=         3, accuracy=1.00
ID= 2206, predicted=         4, true=         4, accuracy=1.00
ID= 2207, predicted=         9, true=         9, accuracy=1.00
ID= 2208, predicted=         4, true=         4, accuracy=1.00
ID= 2209, predicted=         6, true=         6, accuracy=1.00
ID= 2210, predicted=         0, true=         0, accuracy=1.00
ID= 2211, predicted=         6, true=         6, accuracy=1.00
ID= 2212, predicted=         2, true=         2, accuracy=1.00
ID= 2213, predicted=         7, true=         7, accuracy=1.00
ID= 2214, predicted=         1, true=         1, accuracy=1.00
ID= 2215, predicted=         2, true=         2, accuracy=1.00
ID= 2216, predicted=         3, true=         3, accuracy=1.00
ID= 2217, predicted=         4, true=         4, accuracy=1.00
ID= 2218, predicted=         4, true=         4, accuracy=1.00
ID= 2219, predicted=         9, true=         9, accuracy=1.00
ID= 2220, predicted=         1, true=         1, accuracy=1.00
ID= 2221, predicted=         1, true=         1, accuracy=1.00
ID= 2222, predicted=         0, true=         0, accuracy=1.00
ID= 2223, predicted=         9, true=         9, accuracy=1.00
ID= 2224, predicted=         2, true=         2, accuracy=1.00
ID= 2225, predicted=         0, true=         0, accuracy=1.00
ID= 2226, predicted=         3, true=         3, accuracy=1.00
ID= 2227, predicted=         6, true=         6, accuracy=1.00
ID= 2228, predicted=         1, true=         1, accuracy=1.00
ID= 2229, predicted=         1, true=         1, accuracy=1.00
ID= 2230, predicted=         8, true=         8, accuracy=1.00
ID= 2231, predicted=         9, true=         9, accuracy=1.00
ID= 2232, predicted=         1, true=         1, accuracy=1.00
ID= 2233, predicted=         1, true=         1, accuracy=1.00
ID= 2234, predicted=         6, true=         6, accuracy=1.00
ID= 2235, predicted=         6, true=         6, accuracy=1.00
ID= 2236, predicted=         8, true=         8, accuracy=1.00
ID= 2237, predicted=         0, true=         0, accuracy=1.00
ID= 2238, predicted=         9, true=         9, accuracy=1.00
ID= 2239, predicted=         8, true=         8, accuracy=1.00
ID= 2240, predicted=         1, true=         1, accuracy=1.00
ID= 2241, predicted=         1, true=         1, accuracy=1.00
ID= 2242, predicted=         1, true=         1, accuracy=1.00
ID= 2243, predicted=         3, true=         3, accuracy=1.00
ID= 2244, predicted=         6, true=         6, accuracy=1.00
ID= 2245, predicted=         2, true=         2, accuracy=1.00
ID= 2246, predicted=         6, true=         6, accuracy=1.00
ID= 2247, predicted=         9, true=         9, accuracy=1.00
ID= 2248, predicted=         1, true=         1, accuracy=1.00
ID= 2249, predicted=         8, true=         8, accuracy=1.00
ID= 2250, predicted=         8, true=         0, accuracy=0.00
ID= 2251, predicted=         5, true=         5, accuracy=1.00
ID= 2252, predicted=         0, true=         0, accuracy=1.00
ID= 2253, predicted=         2, true=         2, accuracy=1.00
ID= 2254, predicted=         0, true=         0, accuracy=1.00
ID= 2255, predicted=         8, true=         8, accuracy=1.00
ID= 2256, predicted=         6, true=         6, accuracy=1.00
ID= 2257, predicted=         1, true=         1, accuracy=1.00
ID= 2258, predicted=         1, true=         1, accuracy=1.00
ID= 2259, predicted=         1, true=         7, accuracy=0.00
ID= 2260, predicted=         3, true=         3, accuracy=1.00
ID= 2261, predicted=         6, true=         6, accuracy=1.00
ID= 2262, predicted=         8, true=         8, accuracy=1.00
ID= 2263, predicted=         0, true=         0, accuracy=1.00
ID= 2264, predicted=         3, true=         3, accuracy=1.00
ID= 2265, predicted=         5, true=         5, accuracy=1.00
ID= 2266, predicted=         9, true=         9, accuracy=1.00
ID= 2267, predicted=         8, true=         8, accuracy=1.00
ID= 2268, predicted=         2, true=         2, accuracy=1.00
ID= 2269, predicted=         5, true=         5, accuracy=1.00
ID= 2270, predicted=         0, true=         0, accuracy=1.00
ID= 2271, predicted=         3, true=         3, accuracy=1.00
ID= 2272, predicted=         1, true=         1, accuracy=1.00
ID= 2273, predicted=         7, true=         7, accuracy=1.00
